Archive_Date,Group,Hospital_HIPE,Hospital,Specialty_HIPE,Speciality,Adult_Child,Age_Profile,Time_Bands,Total
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0300,Dermatology,Adult,65+,15-18 Months,17
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0400,Endocrinology,Adult,65+, 0-3 Months,95
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Adult,65+,15-18 Months,15
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Adult,65+,18 Months +,47
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Child,0-15, 0-3 Months,108
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Child,0-15, 3-6 Months,48
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1100,Haematology,Adult,16-64, 0-3 Months,45
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1100,Haematology,Adult,16-64,18 Months +,2
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1100,Haematology,Adult,65+, 3-6 Months,27
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1100,Haematology,Adult,65+, 6-9 Months,22
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1100,Haematology,Adult,65+,12-15 Months,9
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1100,Haematology,Adult,65+,15-18 Months,3
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Adult,16-64, 3-6 Months,248
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Adult,16-64, 6-9 Months,189
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Adult,16-64,12-15 Months,4
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Child,0-15, 6-9 Months,4
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1700,Ophthalmology,Adult,16-64, 0-3 Months,81
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1700,Ophthalmology,Adult,16-64, 6-9 Months,36
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1700,Ophthalmology,Child,0-15, 6-9 Months,6
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1800,Orthopaedics,Child,0-15, 0-3 Months,66
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1800,Orthopaedics,Child,0-15, 3-6 Months,56
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1800,Orthopaedics,Child,0-15, 6-9 Months,48
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2300,Nephrology,Adult,16-64, 0-3 Months,14
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2300,Nephrology,Adult,65+, 3-6 Months,11
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,101
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,91
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2400,Respiratory Medicine,Adult,16-64,12-15 Months,23
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2400,Respiratory Medicine,Adult,65+, 9-12 Months,44
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Adult,16-64, 3-6 Months,65
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Adult,65+, 0-3 Months,33
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Adult,65+, 0-3 Months,69
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Adult,65+, 3-6 Months,97
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Adult,65+, 6-9 Months,85
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Adult,65+,12-15 Months,28
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Adult,65+,15-18 Months,3
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Child,0-15, 3-6 Months,1
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0100,Cardiology,Adult,16-64, 9-12 Months,82
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0300,Dermatology,Adult,16-64, 0-3 Months,465
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0300,Dermatology,Adult,16-64, 6-9 Months,418
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0300,Dermatology,Adult,16-64,18 Months +,45
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0300,Dermatology,Adult,65+, 3-6 Months,199
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0300,Dermatology,Adult,65+,12-15 Months,22
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0300,Dermatology,Child,0-15, 0-3 Months,8
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0300,Dermatology,Child,0-15, 3-6 Months,2
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0400,Endocrinology,Adult,16-64, 0-3 Months,272
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0400,Endocrinology,Adult,65+, 3-6 Months,63
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0400,Endocrinology,Adult,65+, 6-9 Months,43
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,256
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Adult,16-64,18 Months +,171
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Adult,65+, 0-3 Months,196
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Adult,65+, 3-6 Months,111
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Adult,65+,12-15 Months,31
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Child,0-15,18 Months +,18
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Adult,16-64, 3-6 Months,109
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Adult,16-64, 6-9 Months,21
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0900,Geriatric Medicine,Adult,16-64, 0-3 Months,15
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,16-64, 3-6 Months,128
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,65+, 9-12 Months,24
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,16-64, 3-6 Months,381
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,16-64,12-15 Months,199
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Adult,65+, 6-9 Months,36
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Child,0-15, 0-3 Months,1
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Adult,16-64,18 Months +,7
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Adult,65+, 0-3 Months,42
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0600,Otolaryngology (ENT),Child,0-15,18 Months +,153
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0700,Gastro-Enterology,Adult,16-64, 3-6 Months,85
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0700,Gastro-Enterology,Adult,16-64, 6-9 Months,74
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0700,Gastro-Enterology,Adult,16-64,12-15 Months,6
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0700,Gastro-Enterology,Adult,65+, 9-12 Months,15
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0700,Gastro-Enterology,Child,0-15, 3-6 Months,1
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1100,Haematology,Adult,16-64,15-18 Months,5
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1100,Haematology,Adult,65+, 9-12 Months,6
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Adult,16-64, 9-12 Months,56
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Adult,65+, 0-3 Months,18
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1503,Gynaecology,Adult,65+, 3-6 Months,11
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1600,Oncology,Adult,16-64, 0-3 Months,3
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1600,Oncology,Adult,65+, 3-6 Months,1
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1700,Ophthalmology,Adult,16-64, 9-12 Months,3
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1800,Orthopaedics,Adult,16-64, 9-12 Months,1
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1900,Paediatrics,Adult,16-64, 3-6 Months,5
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1900,Paediatrics,Adult,16-64, 6-9 Months,8
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1900,Paediatrics,Adult,16-64,15-18 Months,1
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1900,Paediatrics,Child,0-15, 3-6 Months,305
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,1900,Paediatrics,Child,0-15,12-15 Months,41
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2400,Respiratory Medicine,Adult,16-64,18 Months +,1
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2400,Respiratory Medicine,Adult,65+, 0-3 Months,59
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2400,Respiratory Medicine,Adult,65+, 3-6 Months,55
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2400,Respiratory Medicine,Adult,65+,12-15 Months,9
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2400,Respiratory Medicine,Adult,65+,15-18 Months,2
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Adult,65+, 0-3 Months,64
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Adult,65+, 3-6 Months,20
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Adult,65+, 6-9 Months,1
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Child,0-15, 0-3 Months,67
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Adult,16-64, 3-6 Months,1
27/02/2020,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,7800,Urology,Adult,65+, 9-12 Months,59
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0100,Cardiology,Adult,16-64, 0-3 Months,474
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0100,Cardiology,Adult,16-64, 6-9 Months,151
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0100,Cardiology,Adult,65+, 3-6 Months,173
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0100,Cardiology,Adult,65+,12-15 Months,30
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0300,Dermatology,Adult,16-64, 9-12 Months,194
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0400,Endocrinology,Adult,65+, 9-12 Months,6
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,308
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Adult,16-64,15-18 Months,79
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Child,0-15, 9-12 Months,10
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Child,0-15,15-18 Months,2
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Adult,65+, 0-3 Months,129
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,65+, 0-3 Months,69
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,65+, 3-6 Months,62
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,65+, 6-9 Months,50
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,65+,12-15 Months,10
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,65+, 0-3 Months,123
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,65+, 6-9 Months,69
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Child,0-15, 6-9 Months,28
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0600,Otolaryngology (ENT),Child,0-15,12-15 Months,5
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Child,0-15, 0-3 Months,1
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,0900,Geriatric Medicine,Adult,16-64, 3-6 Months,1
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,16-64, 0-3 Months,150
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,16-64, 6-9 Months,87
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,16-64, 9-12 Months,69
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1100,Haematology,Adult,16-64,12-15 Months,30
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,16-64, 0-3 Months,465
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,16-64, 6-9 Months,281
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,16-64, 9-12 Months,269
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,16-64,18 Months +,18
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,65+, 3-6 Months,89
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,65+,12-15 Months,36
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1400,Neurosurgery,Adult,16-64,18 Months +,11
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1400,Neurosurgery,Adult,65+, 0-3 Months,208
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1400,Neurosurgery,Adult,65+, 3-6 Months,102
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1400,Neurosurgery,Adult,65+, 6-9 Months,28
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1400,Neurosurgery,Adult,65+, 9-12 Months,12
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1400,Neurosurgery,Adult,65+,12-15 Months,2
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1503,Gynaecology,Adult,65+, 0-3 Months,29
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1503,Gynaecology,Adult,65+, 3-6 Months,25
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1503,Gynaecology,Adult,65+, 6-9 Months,8
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1700,Ophthalmology,Adult,16-64, 6-9 Months,52
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1700,Ophthalmology,Child,0-15, 0-3 Months,3
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,314
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1800,Orthopaedics,Adult,65+, 3-6 Months,58
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1800,Orthopaedics,Adult,65+, 6-9 Months,7
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2000,Plastic Surgery,Child,0-15, 0-3 Months,2
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2003,Maxillo-Facial,Adult,65+, 0-3 Months,3
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2300,Nephrology,Adult,16-64, 0-3 Months,64
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2300,Nephrology,Adult,16-64, 3-6 Months,6
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,342
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,250
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2500,Rheumatology,Adult,65+, 0-3 Months,70
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2604,Vascular Surgery,Adult,16-64, 6-9 Months,1
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2605,Breast Surgery,Child,0-15, 0-3 Months,2
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2700,Infectious Diseases,Adult,16-64, 3-6 Months,1
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,7800,Urology,Adult,65+, 0-3 Months,246
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,7800,Urology,Adult,65+, 9-12 Months,86
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Adult,65+, 0-3 Months,22
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,7900,Clinical Immunology,Adult,65+, 9-12 Months,1
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Adult,16-64, 0-3 Months,213
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Adult,16-64, 3-6 Months,181
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Adult,16-64, 6-9 Months,168
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Adult,16-64, 9-12 Months,148
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,8003,Pain Relief,Adult,16-64,12-15 Months,26
27/02/2020,RCSI  Hospitals Group,0932,Rotunda Hospital,0000,Small Volume Specialities,Adult,16-64, 0-3 Months,3
27/02/2020,RCSI  Hospitals Group,0932,Rotunda Hospital,1503,Gynaecology,Adult,16-64,15-18 Months,140
27/02/2020,RCSI  Hospitals Group,0932,Rotunda Hospital,1503,Gynaecology,Adult,16-64,18 Months +,2
27/02/2020,RCSI  Hospitals Group,0932,Rotunda Hospital,1503,Gynaecology,Adult,65+, 3-6 Months,20
27/02/2020,RCSI  Hospitals Group,0932,Rotunda Hospital,1503,Gynaecology,Adult,65+, 6-9 Months,31
27/02/2020,RCSI  Hospitals Group,0932,Rotunda Hospital,1503,Gynaecology,Adult,65+, 9-12 Months,41
27/02/2020,RCSI  Hospitals Group,0932,Rotunda Hospital,1503,Gynaecology,Adult,65+,12-15 Months,18
27/02/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0100,Cardiology,Adult,16-64,15-18 Months,69
27/02/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0100,Cardiology,Child,0-15, 3-6 Months,15
27/02/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0100,Cardiology,Child,0-15, 6-9 Months,4
27/02/2020,Saolta University Health Care Group,0500,Letterkenny University Hospital,0100,Cardiology,Child,0-15, 9-12 Months,12
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,65+,15-18 Months,15
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1300,Neurology,Adult,65+,18 Months +,5
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1400,Neurosurgery,Adult,16-64, 9-12 Months,35
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1400,Neurosurgery,Adult,65+,18 Months +,1
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1503,Gynaecology,Adult,16-64, 0-3 Months,208
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1503,Gynaecology,Adult,16-64, 3-6 Months,191
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1503,Gynaecology,Adult,16-64, 6-9 Months,94
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1700,Ophthalmology,Adult,16-64, 0-3 Months,148
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1700,Ophthalmology,Adult,16-64, 3-6 Months,114
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1700,Ophthalmology,Adult,16-64,12-15 Months,2
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1700,Ophthalmology,Adult,65+, 9-12 Months,25
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1700,Ophthalmology,Child,0-15, 3-6 Months,1
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1800,Orthopaedics,Adult,16-64, 0-3 Months,622
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,160
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2000,Plastic Surgery,Adult,65+, 0-3 Months,191
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2100,Psychiatry,Adult,65+, 0-3 Months,10
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2100,Psychiatry,Adult,65+, 3-6 Months,2
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2300,Nephrology,Adult,65+, 3-6 Months,3
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2300,Nephrology,Child,0-15, 0-3 Months,1
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,133
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2400,Respiratory Medicine,Adult,65+, 9-12 Months,13
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2500,Rheumatology,Adult,16-64, 0-3 Months,200
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2500,Rheumatology,Adult,65+, 3-6 Months,31
27/02/2020,RCSI  Hospitals Group,0923,Beaumont Hospital,2500,Rheumatology,Adult,65+, 6-9 Months,1
